brand,branch,addr,sido,sigugun,dongmyun,lat,lng
파리바게뜨,익산함열,전북 익산시 함열읍 함열중앙로 22 ,전라북도,익산시,함열읍,36.0787530,126.9597430
파리바게뜨,완주첨단,전북 완주군 봉동읍 완주산단9로 24 ,전라북도,완주군,봉동읍,35.9620152,127.1263600
파리바게뜨,완주봉동,전북 완주군 봉동읍 장기리 161-11 ,전라북도,완주군,봉동읍,35.9391911,127.1673528
파리바게뜨,익산부송하나,전북 익산시 무왕로23길 36 ,전라북도,익산시,부송동,35.9627983,126.9882986
파리바게뜨,익산부송제일,전북 익산시 선화로73길 38 ,전라북도,익산시,부송동,35.9591146,126.9974910
파리바게뜨,익산삼성,전북 익산시 하나로10길 3 ,전라북도,익산시,어양동,35.9608160,126.9816531
파리바게뜨,익산부송,전북 익산시 부송로 67 ,전라북도,익산시,부송동,35.9575429,126.9904563
파리바게뜨,원광대병원,전북 익산시 무왕로 895 원괃대병원 응급의료센터,전라북도,익산시,신동,35.9646389,126.9595793
파리바게뜨,익산제일,전북 익산시 무왕로13길 12 ,전라북도,익산시,영등동,35.9595005,126.9770440
파리바게뜨,익산원광대,전북 익산시 무왕로 896 ,전라북도,익산시,신동,35.9634656,126.9580164
파리바게뜨,익산이편한,전북 익산시 동서로63길 25 상가2동 1,전라북도,익산시,어양동,35.9538202,126.9848801
파리바게뜨,익산어양,전북 익산시 고봉로30길 76 ,전라북도,익산시,영등동,35.9553356,126.9785135
파리바게뜨,익산영등,전라북도 익산시 영등동 767-7 ,전라북도,익산시,영등동,35.9556291,126.9731325
파리바게뜨,익산북부,전북 익산시 인북로11길 4 ,전라북도,익산시,남중동,35.9529730,126.9585483
파리바게뜨,익산동부,전북 익산시 고봉로 172 ,전라북도,익산시,영등동,35.9476274,126.9671725
파리바게뜨,익산배산,전북 익산시 선화로3길 31-14 ,전라북도,익산시,모현동1가,35.9522365,126.9387919
파리바게뜨,익산모현,전북 익산시 고현로7길 4 ,전라북도,익산시,모현동1가,35.9459361,126.9432547
파리바게뜨,전북삼례,전북 완주군 삼례읍 동학로 40 ,전라북도,완주군,삼례읍,35.9112542,127.0746731
파리바게뜨,익산역,전라북도 익산시 창인동2가 1 ,전라북도,익산시,창인동2가,35.9405254,126.9465272
파리바게뜨,익산송학,전북 익산시 군익로 477 ,전라북도,익산시,송학동,35.9427146,126.9380826
파리바게뜨,익산고래등,전북 익산시 동산동 1056-8 ,전라북도,익산시,동산동,35.9352342,126.9659301
파리바게뜨,익산중앙,전북 익산시 중앙로 8 ,전라북도,익산시,중앙동1가,35.9396269,126.9477340
파리바게뜨,익산동산,전북 익산시 평동로19길 2 ,전라북도,익산시,동산동,35.9290939,126.9594354
파리바게뜨,전주에코파크,전북 전주시 덕진구 세병로 174-21 102호,전라북도,전주시 덕진구,송천동2가,35.8804812,127.1341602
파리바게뜨,전주에코자이,전라북도 전주시 덕진구 세병로 111 ,전라북도,전주시 덕진구,송천동2가,35.8747991,127.1342657
파리바게뜨,군산디오션,전북 군산시 궁포1로 24-3 ,전라북도,군산시,조촌동,35.9768524,126.7405907
파리바게뜨,군산중앙점,전라북도 군산시 중앙로 136 (중앙로1가) .          ,전라북도,군산시,중앙로1가,35.9853000,126.7152073
파리바게뜨,전주에코시티,전북 전주시 덕진구 세병로 30 ,전라북도,전주시 덕진구,송천동2가,35.8735992,127.1280029
파리바게뜨,군산조촌,전북 군산시 양안로 130 조촌시영아파트 상가,전라북도,군산시,조촌동,35.9740148,126.7446159
파리바게뜨,군산터미널,전북 군산시 대명동 387-5 ,전라북도,군산시,대명동,35.9772477,126.7236811
파리바게뜨,전주더블진흥,전라북도 전주시 덕진구 동부대로 879 ,전라북도,전주시 덕진구,호성동1가,35.8645180,127.1488598
파리바게뜨,전주송천,전라북도 전주시 덕진구 솔내로 188 ,전라북도,전주시 덕진구,송천동2가,35.8668244,127.1274425
파리바게뜨,전주오송,전라북도 전주시 덕진구 오송1길 37-1 ,전라북도,전주시 덕진구,송천동1가,35.8632311,127.1305693
파리바게뜨,군산미장,전북 군산시 문화로 194 ,전라북도,군산시,미장동,35.9697532,126.7271346
파리바게뜨,전주호성,전북 전주시 덕진구 소리로 192 ,전라북도,전주시 덕진구,호성동1가,35.8579023,127.1530395
파리바게뜨,전주반월,전라북도 전주시 덕진구 반월동 386-1 ,전라북도,전주시 덕진구,반월동,35.8738078,127.0715604
파리바게뜨,전주신일,전라북도 전주시 덕진구 솔내로 135 ,전라북도,전주시 덕진구,송천동1가,35.8622731,127.1265710
파리바게뜨,군산리첼,전북 군산시 수송동로 100 ,전라북도,군산시,수송동,35.9690150,126.7212644
파리바게뜨,전주용소,전라북도 전주시 덕진구 시천로 44 ,전라북도,전주시 덕진구,송천동1가,35.8632188,127.1148099
파리바게뜨,전주여의,전북 전주시 덕진구 쪽구름로 61 ,전라북도,전주시 덕진구,여의동,35.8708411,127.0764799
파리바게뜨,군산미장센트럴,전라북도 군산시 미장동 56-120 105호,전라북도,군산시,미장동,35.9643365,126.7270717
파리바게뜨,군산수송,전북 군산시 수송동 831-2 ,전라북도,군산시,수송동,35.9667290,126.7161739
파리바게뜨,전주우아한시티,전북 전주시 덕진구 우아로 30 1층,전라북도,전주시 덕진구,우아동3가,35.8505924,127.1561072
파리바게뜨,군산보람,전북 군산시 나운동 1556 ,전라북도,군산시,나운동,35.9710368,126.7000691
파리바게뜨,전주센트럴,전라북도 전주시 덕진구 송천로 20 ,전라북도,전주시 덕진구,송천동1가,35.8551361,127.1192803
파리바게뜨,군산소룡신도시,전북 군산시 공항로 86 ,전라북도,군산시,소룡동,35.9759270,126.6787736
파리바게뜨,군산수송오투,전북 군산시 나운동 1539-10 ,전라북도,군산시,나운동,35.9642569,126.7105052
파리바게뜨,전주어울림,전북 전주시 덕진구 백제대로 744 ,전라북도,전주시 덕진구,인후동2가,35.8455893,127.1503772
파리바게뜨,군산소룡,전북 군산시 소룡동 1543-1 ,전라북도,군산시,소룡동,35.9696083,126.6842593
파리바게뜨,군산나운,전라북도 군산시 나운2동 100-11 ,전라북도,군산시,나운2동,35.9631297,126.7018165
파리바게뜨,군산제일,전라북도 군산시 나운동 795-2 ,전라북도,군산시,나운동,35.9657457,126.6942440
파리바게뜨,전주팔복,전북 전주시 덕진구 기린대로 695 ,전라북도,전주시 덕진구,팔복동2가,35.8531077,127.1055058
파리바게뜨,군산지곡,전북 군산시 지곡동 495 ,전라북도,군산시,지곡동,35.9586234,126.7046054
파리바게뜨,전주금암,전북 전주시 덕진구 백제대로 639 ,전라북도,전주시 덕진구,금암동,35.8430414,127.1393179
파리바게뜨,전북대,전북 전주시 덕진구 명륜4길 19  1층,전라북도,전주시 덕진구,덕진동1가,35.8436626,127.1268772
파리바게뜨,전주안골,전북 전주시 덕진구 인후동 1가 768-1 ,전라북도,전주시 덕진구,인후동1가,35.8376699,127.1560348
파리바게뜨,군산예가,전북 군산시 옥산면 계산로 93 ,전라북도,군산시,옥산면,35.9520500,126.7149468
파리바게뜨,전주우아,전북 전주시 덕진구 인후동1가 846-10 ,전라북도,전주시 덕진구,인후동1가,35.8349059,127.1654382
파리바게뜨,전주남도,전북 전주시 덕진구 기린대로 400 ,전라북도,전주시 덕진구,금암동,35.8379773,127.1320949
파리바게뜨,전주하가,전북 전주시 덕진구 덕진동2가 694-3 ,전라북도,전주시 덕진구,덕진동2가,35.8412018,127.1111236
파리바게뜨,전주아중,전라북도 전주시 덕진구 석소로 31 제일아파트상가 108동 104호,전라북도,전주시 덕진구,인후동1가,35.8300902,127.1687247
파리바게뜨,전주모래내,전라북도 전주시 덕진구 안덕원로 168 ,전라북도,전주시 덕진구,인후동2가,35.8335587,127.1462842
파리바게뜨,전주터미널,전북 전주시 덕진구 가리내로 30 ,전라북도,전주시 덕진구,금암동,35.8345312,127.1328106
파리바게뜨,전북진안,전북 진안군 진안읍 진무로 1099-2 ,전라북도,진안군,진안읍,35.7920897,127.4288945
파리바게뜨,전주인후,전라북도 전주시 덕진구 아중로 155 ,전라북도,전주시 덕진구,인후동1가,35.8264823,127.1665544
파리바게뜨,전주서신롯데,전라북도 전주시 완산구 온고을로 30 ,전라북도,전주시 완산구,서신동,35.8345880,127.1205903
파리바게뜨,전주서일,전북 전주시 완산구 서신로 112 ,전라북도,전주시 완산구,서신동,35.8352449,127.1160964
파리바게뜨,전주만성,전북 전주시 덕진구 만성중앙로 45 104호~105호,전라북도,전주시 덕진구,만성동,35.8431113,127.0768530
파리바게뜨,서신대로,전북 전주시 완산구 온고을로 124 ,전라북도,전주시 완산구,서신동,35.8343859,127.1092968
파리바게뜨,전주진북우성,전북 전주시 덕진구 벚꽃로 54 ,전라북도,전주시 덕진구,진북동,35.8290031,127.1354559
파리바게뜨,전주서신,전북 전주시 완산구 당산로 46 1층,전라북도,전주시 완산구,서신동,35.8320101,127.1133229
파리바게뜨,전주태평,전북 전주시 완산구 태평동 6-8 ,전라북도,전주시 완산구,태평동,35.8263299,127.1408982
파리바게뜨,전주중화산,전북 전주시 완산구 서신동 856-4,전라북도,전주시 완산구,서신동,35.8255582,127.1160417
파리바게뜨,전주혁신호반,전북 전주시 덕진구 안전로 195 ,전라북도,전주시 덕진구,장동,35.8413208,127.0579490
파리바게뜨,군산미룡,전북 군산시 황룡로 12 황룡빌딩,전라북도,군산시,미룡동,35.9452167,126.6867841
파리바게뜨,전주마전,전북 전주시 완산구 문학대6길 21 ,전라북도,전주시 완산구,효자동3가,35.8285658,127.1044248
파리바게뜨,전주혁신스타,전라북도 완주군 이서면 오공로 11-23 ,전라북도,완주군,이서면,35.8379838,127.0565356
파리바게뜨,전주중앙,전라북도 전주시 완산구 고사동 61-1 ,전라북도,전주시 완산구,고사동,35.8194274,127.1460364
파리바게뜨,전북혁신1호,전북 전주시 덕진구 오정1길 1 ,전라북도,전주시 덕진구,중동,35.8359029,127.0604400
파리바게뜨,전주서곡,전라북도 전주시 완산구 효자동3가 14 ,전라북도,전주시 완산구,효자동3가,35.8194566,127.1129823
파리바게뜨,전주근영,전북 전주시 완산구 어은로 19 ,전라북도,전주시 완산구,중화산동2가,35.8167222,127.1250575
파리바게뜨,전주중산로,전북 전주시 완산구 중화산로 75 ,전라북도,전주시 완산구,중화산동2가,35.8171222,127.1179817
파리바게뜨,전북도청,전북 전주시 완산구 홍산남로 62 ,전라북도,전주시 완산구,효자동2가,35.8155924,127.1087689
파리바게뜨,전주화산,전북 전주시 완산구 서원로 304 ,전라북도,전주시 완산구,중화산동2가,35.8114567,127.1276577
파리바게뜨,전주대,전북 전주시 완산구 백마산길 30 ,전라북도,전주시 완산구,효자동3가,35.8172928,127.0898987
파리바게뜨,서전주,전라북도 전주시 완산구 효자동1가 37 ,전라북도,전주시 완산구,효자동1가,35.8056584,127.1370519
파리바게뜨,전주효자,전라북도 전주시 완산구 효자동1가 65 ,전라북도,전주시 완산구,효자동1가,35.8060948,127.1340043
파리바게뜨,전주포스코,전북 전주시 완산구 봉곡로 122 ,전라북도,전주시 완산구,효자동2가,35.8106612,127.1069295
파리바게뜨,전주완산,전북 전주시 완산구 용머리로 165 ,전라북도,전주시 완산구,효자동1가,35.8064956,127.1279992
파리바게뜨,전주휴먼시아,전북 전주시 완산구 호암로 77 ,전라북도,전주시 완산구,효자동2가,35.8088501,127.1030089
파리바게뜨,전주삼천,전북 전주시 완산구 효자동 1가 662-6 ,전라북도,전주시 완산구,효자동1가,35.8004837,127.1142411
파리바게뜨,전주삼익,전북 전주시 완산구 삼천동1가 622 ,전라북도,전주시 완산구,삼천동1가,35.7971723,127.1245516
파리바게뜨,전주코오롱,전라북도 전주시 완산구 평화18길 23 ,전라북도,전주시 완산구,평화동1가,35.7948216,127.1337787
파리바게뜨,전주효천,전북 전주시 완산구 효천중앙로 11 ,전라북도,전주시 완산구,효자동2가,35.7995027,127.1022803
파리바게뜨,전주라일락,전라북도 전주시 완산구 거마평로 4 ,전라북도,전주시 완산구,삼천동1가,35.7928055,127.1170748
파리바게뜨,전주평화현대,전라북도 전주시 완산구 소대배기로 2 ,전라북도,전주시 완산구,평화동2가,35.7876696,127.1309752
파리바게뜨,김제비사벌,전라북도 김제시 도작로 89 ,전라북도,김제시,신풍동,35.8024550,126.9004736
파리바게뜨,김제터미널,전북 김제시 요촌동 68-1 ,전라북도,김제시,요촌동,35.8024794,126.8930018
파리바게뜨,전북김제,전라북도 김제시 동서로 169 ,전라북도,김제시,요촌동,35.7995740,126.8870338
파리바게뜨,전북장수,전라북도 장수군 장수읍 장천로 168 ,전라북도,장수군,장수읍,35.6471044,127.5186946
파리바게뜨,전북임실,전북 임실군 임실읍 운수로 25 ,전라북도,임실군,임실읍,35.6148388,127.2839064
파리바게뜨,전북부안,전북 부안군 부안읍 번영로 158 ,전라북도,부안군,부안읍,35.7263368,126.7377247
파리바게뜨,정읍수성,전라북도 정읍시 수성로 44 ,전라북도,정읍시,수성동,35.5817891,126.8554025
파리바게뜨,정읍터미널,전라북도 정읍시 연지1길 58 ,전라북도,정읍시,연지동,35.5737073,126.8450475
파리바게뜨,정읍시기제일,전북 정읍시 조곡천1길 84 ,전라북도,정읍시,시기동,35.5661125,126.8532753
파리바게뜨,정읍상동,전라북도 정읍시 상동중앙로 45 ,전라북도,정읍시,상동,35.5607625,126.8680084
파리바게뜨,정읍에이스,전라북도 정읍시 학산로 110 ,전라북도,정읍시,상동,35.5589350,126.8725065
파리바게뜨,남원부영,전북 남원시 춘향로 20 ,전라북도,남원시,도통동,35.4176840,127.3981014
파리바게뜨,남원도통,전라북도 남원시 용성로 211 ,전라북도,남원시,도통동,35.4166862,127.3955770
파리바게뜨,남원향교,전북 남원시 동림로 107 ,전라북도,남원시,향교동,35.4171963,127.3842886
파리바게뜨,전북남원,전북 남원시 광한서로 58 ,전라북도,남원시,금동,35.4062592,127.3782364
파리바게뜨,고창흥덕,전라북도 고창군 흥덕면 선운대로 3730 ,전라북도,고창군,흥덕면,35.5194492,126.6995964
파리바게뜨,전북순창,전북 순창군 순창읍 옥천로 41-1 ,전라북도,순창군,순창읍,35.3764923,127.1405403
파리바게뜨,고창농협하나로,전라북도 고창군 고창읍 성산로 22 농협하나로마트 內,전라북도,고창군,고창읍,35.4379323,126.6945284
파리바게뜨,전북고창,전라북도 고창군 고창읍 읍내리 199-5 ,전라북도,고창군,고창읍,35.4353048,126.7011382
파리바게뜨,제주김녕,제주특별자치도 제주시 구좌읍 김녕로 89 ,제주특별자치도,제주시,구좌읍,33.5543700,126.7476008
파리바게뜨,함덕해수욕장,제주특별자치도 제주시 조천읍 신북로 473 ,제주특별자치도,제주시,조천읍,33.5436725,126.6610034
파리바게뜨,제주신촌,제주특별자치도 제주시 조천읍 신북로 37 ,제주특별자치도,제주시,조천읍,33.5326571,126.6185845
파리바게뜨,제주화북,제주특별자치도 제주시 동화로 5 ,제주특별자치도,제주시,화북일동,33.5196039,126.5730688
파리바게뜨,제주삼화,제주특별자치도 제주시 화삼북로 136 삼화부영1차상가동 101호,제주특별자치도,제주시,도련이동,33.5163587,126.5874264
파리바게뜨,삼화2지구,제주특별자치도 제주시 건주로 31 ,제주특별자치도,제주시,도련일동,33.5167699,126.5809878
파리바게뜨,제주동초교,제주특별자치도 제주시 동문로 64 ,제주특별자치도,제주시,일도이동,33.5132968,126.5334638
파리바게뜨,제주인제,제주특별자치도 제주시 고마로 57 ,제주특별자치도,제주시,일도이동,33.5091827,126.5397990
파리바게뜨,제주중앙,제주특별자치도 제주시 중앙로 73 ,제주특별자치도,제주시,이도일동,33.5116295,126.5246513
파리바게뜨,제주성산,제주특별자치도 서귀포시 성산읍 일주동로 4282 ,제주특별자치도,서귀포시,성산읍,33.4462517,126.9115179
파리바게뜨,제주일도,제주특별자치도 제주시 고마로 140 ,제주특별자치도,제주시,이도이동,33.5021901,126.5426189
파리바게뜨,제주대유대림,제주특별자치도 제주시 태성로 22 ,제주특별자치도,제주시,일도이동,33.5010609,126.5484859
파리바게뜨,제주용담,제주특별자치도 제주시 용문로 162 ,제주특별자치도,제주시,용담이동,33.5087998,126.5107095
파리바게뜨,제주광양,제주특별자치도 제주시 서광로 281 ,제주특별자치도,제주시,이도일동,33.5004935,126.5265374
파리바게뜨,제주공항탑승,제주 제주시 공항로 2 2층 탑승구,제주특별자치도,제주시,용담이동,33.5059364,126.4959513
파리바게뜨,제주공항,제주특별자치도 제주시 공항로 2 제주국제공항 3층 일반대합실,제주특별자치도,제주시,용담이동,33.5059364,126.4959513
파리바게뜨,제주시청,제주특별자치도 제주시 중앙로 230 ,제주특별자치도,제주시,이도이동,33.4991046,126.5298985
파리바게뜨,제주서사라,제주특별자치도 제주시 서광로 205 세종빌딩 1층,제주특별자치도,제주시,삼도일동,33.5001782,126.5182776
파리바게뜨,제주도남,제주특별자치도 제주시 도남로 53 ,제주특별자치도,제주시,도남동,33.4955895,126.5274173
파리바게뜨,제주법원,제주특별자치도 제주시 구남로 56 ,제주특별자치도,제주시,이도이동,33.4912089,126.5356849
파리바게뜨,제주종합청사,제주특별자치도 제주시 복지로5길 2 ,제주특별자치도,제주시,도남동,33.4895626,126.5241980
파리바게뜨,제주삼다,제주특별자치도 제주시 신대로 72 ,제주특별자치도,제주시,연동,33.4909355,126.4961872
파리바게뜨,제주노형,제주특별자치도 제주시 남녕로 40 1층,제주특별자치도,제주시,연동,33.4911252,126.4805642
파리바게뜨,제주한라병원,제주특별자치도 제주시 도령로 73 연동 펠리체,제주특별자치도,제주시,연동,33.4900980,126.4859299
파리바게뜨,신제주,제주특별자치도 제주시 신광로 47 ,제주특별자치도,제주시,연동,33.4877438,126.4902758
파리바게뜨,제주제스코본,제주특별자치도 제주시 연북로 444 제스코마트 별관,제주특별자치도,제주시,도남동,33.4802174,126.5290742
파리바게뜨,제주노형백록,제주특별자치도 제주시 월랑로 39 동마빌딩,제주특별자치도,제주시,노형동,33.4889256,126.4756076
파리바게뜨,제주아라,제주특별자치도 제주시 중앙로 558 ,제주특별자치도,제주시,아라일동,33.4738103,126.5453235
파리바게뜨,신노형,제주특별자치도 제주시 정존11길 31 ,제주특별자치도,제주시,노형동,33.4861418,126.4746851
파리바게뜨,노형오거리,제주특별자치도 제주시 노형14길 14 ,제주특별자치도,제주시,노형동,33.4844940,126.4797766
파리바게뜨,제주연동1호,제주특별자치도 제주시 국기로 8 ,제주특별자치도,제주시,연동,33.4811586,126.4896149
파리바게뜨,제주연동2호,제주특별자치도 제주시 원노형로 82 ,제주특별자치도,제주시,노형동,33.4814117,126.4845519
파리바게뜨,제주외도,제주특별자치도 제주시 우정로15길 9 ,제주특별자치도,제주시,외도일동,33.4860695,126.4320011
파리바게뜨,제주한라대,제주특별자치도 제주시 한라대학로 68 ,제주특별자치도,제주시,노형동,33.4762143,126.4774519
파리바게뜨,제주하귀,제주특별자치도 제주시 애월읍 하귀9길 29 ,제주특별자치도,제주시,애월읍,33.4846203,126.4162275
파리바게뜨,제주첨단,제주특별자치도 제주시 첨단로 217 ,제주특별자치도,제주시,영평동,33.4529523,126.5716830
파리바게뜨,제주애월,제주특별자치도 제주시 애월읍 애월로 128 ,제주특별자치도,제주시,애월읍,33.4641124,126.3208382
파리바게뜨,제주표선,제주특별자치도 서귀포시 표선면 표선중앙로 89 ,제주특별자치도,서귀포시,표선면,33.3258952,126.8335107
파리바게뜨,제주한림,제주특별자치도 제주시 한림읍 한림로 672 ,제주특별자치도,제주시,한림읍,33.4146616,126.2649781
파리바게뜨,협재해수욕장,제주특별자치도 제주시 한림읍 한림로 348 ,제주특별자치도,제주시,한림읍,33.3943407,126.2411899
파리바게뜨,제주남원,제주특별자치도 서귀포시 남원읍 태위로 672-1 ,제주특별자치도,서귀포시,남원읍,33.2788450,126.7184682
파리바게뜨,서귀포홈플동홍,제주특별자치도 서귀포시 중앙로 184 ,제주특별자치도,서귀포시,동홍동,33.2609336,126.5593267
파리바게뜨,서귀포1호광장,제주특별자치도서귀포시 중앙로 91 ,제주특별자치도,서귀포시,서귀동,33.2527664,126.5604022
파리바게뜨,제주서귀포,제주특별자치도 서귀포시 동홍로 4 ,제주특별자치도,서귀포시,서귀동,33.2489013,126.5679470
파리바게뜨,서귀포강정지구,"제주특별자치도 서귀포시 대청로 39 오름빌딩2차 101,102호",제주특별자치도,서귀포시,강정동,33.2527234,126.5040249
파리바게뜨,서귀포월드컵,제주 서귀포시 법환동 748-1 ,제주특별자치도,서귀포시,법환동,33.2500206,126.5090972
파리바게뜨,제주영어도시,제주특별자치도 서귀포시 대정읍 에듀시티로 44 ,제주특별자치도,서귀포시,대정읍,33.2912309,126.2839541
파리바게뜨,제주중문,제주도 서귀포시 천제연로186 ,제주특별자치도,서귀포시,중문동,33.2515957,126.4243657
파리바게뜨,제주화순,제주도 서귀포시 화순중앙로 29 ,제주특별자치도,서귀포시,안덕면,33.2496485,126.3357246
파리바게뜨,대정하나로,제주특별자치도 서귀포시 상모리 3453 ,제주특별자치도,서귀포시,대정읍,33.2340087,126.2641743
파리바게뜨,제주대정,제주특별자치도 서귀포시 대정읍 상모로 326 ,제주특별자치도,서귀포시,대정읍,33.2223297,126.2545986
파리바게뜨,천안성환,충남 천안시 서북구 성환읍 성환11길 35-1 1층,충청남도,천안시 서북구,성환읍,36.9167494,127.1317159
파리바게뜨,천안성거,충남 천안시 서북구 성거읍 성거길 85 1층,충청남도,천안시 서북구,성거읍,36.8730887,127.2009008
파리바게뜨,아산테크노밸리,충청남도 아산시 둔포면 아산밸리중앙로 58-5 215동 B117호          ,충청남도,아산시,둔포면,36.9229653,127.0559012
파리바게뜨,아산둔포,충남 아산시 둔포면 둔포중앙로 162-1 1층,충청남도,아산시,둔포면,36.9261118,127.0376538
파리바게뜨,천안직산,충남 천안시 서북구 직산읍 삼은3길 3 상가동 1층 103호,충청남도,천안시 서북구,직산읍,36.8773510,127.1504935
파리바게뜨,천안단국대병원,충남 천안시 동남구 망향로 196 ,충청남도,천안시 동남구,안서동,36.8404236,127.1747703
파리바게뜨,천안안서,충남 천안시 동남구 각원사길 62 ,충청남도,천안시 동남구,안서동,36.8307036,127.1786959
파리바게뜨,천안두정대우,충남 천안시 서북구 두정역동2길 1 ,충청남도,천안시 서북구,두정동,36.8353205,127.1505231
파리바게뜨,두정포레나,충남 천안시 서북구 북일로 21 e편한3차 상가동 104-105호,충청남도,천안시 서북구,두정동,36.8320673,127.1552176
파리바게뜨,성성레이크타운,충남 천안시 서북구 성성8로 14-13 101호,충청남도,천안시 서북구,성성동,36.8407377,127.1298090
파리바게뜨,천안두정,충청남도 천안시 서북구 봉정로 365 ,충청남도,천안시 서북구,두정동,36.8347265,127.1443326
파리바게뜨,천안삼성SDI,충남 천안시 서북구 번영로 467 복지동 지하,충청남도,천안시 서북구,성성동,36.8433904,127.1187500
파리바게뜨,천안두정대림,충남 천안시 서북구 두정로 209 ,충청남도,천안시 서북구,두정동,36.8338936,127.1403995
파리바게뜨,천안성성,충청남도 천안시 서북구 서부대로 766 ,충청남도,천안시 서북구,두정동,36.8356224,127.1339331
파리바게뜨,차암스마일시티,충남 천안시 서북구 3공단6로 123 상가1층,충청남도,천안시 서북구,차암동,36.8463553,127.1092398
파리바게뜨,천안동아,충남 천안시 동남구 터미널9길 25 1층,충청남도,천안시 동남구,신부동,36.8231790,127.1554666
파리바게뜨,천안신세계,충남 천안시 동남구 터미널2로 24 1층,충청남도,천안시 동남구,신부동,36.8210596,127.1583911
파리바게뜨,천안차암,충남 천안시 서북구 3공단6로 58-8 상가1층,충청남도,천안시 서북구,차암동,36.8409674,127.1040302
파리바게뜨,백석아이파크,충남 천안시 서북구 백석동 941 상가 B08호,충청남도,천안시 서북구,백석동,36.8326209,127.1248822
파리바게뜨,천안극동,충남 천안시 서북구 늘푸른6길 42 101호,충청남도,천안시 서북구,두정동,36.8286687,127.1328405
파리바게뜨,천안터미널,충남 천안시 동남구 만남로 38 ,충청남도,천안시 동남구,신부동,36.8185001,127.1562968
파리바게뜨,천안성정,충남 천안시 서북구 쌍용대로 302 ,충청남도,천안시 서북구,성정동,36.8242610,127.1372662
파리바게뜨,천안신안,충남 천안시 동남구 충절로 42 경남아너스빌아파트 상가동,충청남도,천안시 동남구,신부동,36.8151732,127.1575695
파리바게뜨,천안백석,충남 천안시 서북구 한들3로 35-4 ,충청남도,천안시 서북구,백석동,36.8269857,127.1234138
파리바게뜨,아산포스코,"충남 아산시 음봉면 음봉로 515-46 118,119호",충청남도,아산시,음봉면,36.8445221,127.0685453
파리바게뜨,천안백석현대,충남 천안시 서북구 백석4길 44 1층,충청남도,천안시 서북구,백석동,36.8221624,127.1245127
파리바게뜨,천안에듀시티,충남 천안시 동남구 성황로 40 천안에듀시티 상가동 115-1,충청남도,천안시 동남구,문화동,36.8120945,127.1534738
파리바게뜨,천안성촌,충청남도 천안시 서북구 봉정로 127 ,충청남도,천안시 서북구,성정동,36.8134919,127.1413904
파리바게뜨,천안병천,충남 천안시 동남구 병천면 병천리 173-5 ,충청남도,천안시 동남구,병천면,36.7613062,127.2987637
파리바게뜨,불당파크,"충남 천안시 서북구 불당26로 122 근린생활시설1동 1-104, 1-105",충청남도,천안시 서북구,불당동,36.8197096,127.1075032
파리바게뜨,천안쌍용,충남 천안시 서북구 봉서5길 1 1층,충청남도,천안시 서북구,쌍용동,36.8076209,127.1318403
파리바게뜨,천안신불당,천안시 서북구 불당26로 80 ,충청남도,천안시 서북구,불당동,36.8146533,127.1062141
파리바게뜨,천안순천향병원,충청남도 천안시 동남구 순천향4길 38 ,충청남도,천안시 동남구,봉명동,36.8019422,127.1354826
파리바게뜨,천안광명,충남 천안시 서북구 미라2길 44 ,충청남도,천안시 서북구,쌍용동,36.8032283,127.1299448
파리바게뜨,천안불당,충남 천안시 서북구 불당동 730 ,충청남도,천안시 서북구,불당동,36.8100361,127.1093036
파리바게뜨,천안목천,충남 천안시 동남구 목천읍 충절로 917 1층,충청남도,천안시 동남구,목천읍,36.7747654,127.2115949
파리바게뜨,천안청수,충남 천안시 동남구 청수로 98 1층,충청남도,천안시 동남구,청수동,36.7915020,127.1572854
파리바게뜨,불당호반,"충남 천안시 서북구 불당34길 3-17 1층 101,102호",충청남도,천안시 서북구,불당동,36.8066015,127.1052739
파리바게뜨,천안한라,충청남도 천안시 서북구 쌍용16길 48 ,충청남도,천안시 서북구,쌍용동,36.7971792,127.1224571
파리바게뜨,천안용암,충청남도 천안시 서북구 쌍용16길 48 ,충청남도,천안시 서북구,쌍용동,36.7971792,127.1224571
파리바게뜨,용곡눈들,충남 천안시 동남구 용곡5길 39-4 1층,충청남도,천안시 동남구,용곡동,36.7908443,127.1399457
파리바게뜨,천안월봉,충남 천안시 서북구 월봉로 83 ,충청남도,천안시 서북구,쌍용동,36.7982183,127.1178982
파리바게뜨,천안신방,충청남도 천안시 동남구 일봉로 8 ,충청남도,천안시 동남구,신방동,36.7933496,127.1294022
파리바게뜨,천안쌍용역,충남 천안시 서북구 충무로 124-5 ,충청남도,천안시 서북구,쌍용동,36.7923430,127.1218997
파리바게뜨,청당신도시,충청남도 천안시 동남구 청당5로 43 ,충청남도,천안시 동남구,청당동,36.7813477,127.1521876
파리바게뜨,아산와이몰,충청남도 아산시 배방읍 광장로 210 ,충청남도,아산시,배방읍,36.7957784,127.1085284
파리바게뜨,천안신방2호,충청남도 천안시 동남구 수곡로 81 ,충청남도,천안시 동남구,신방동,36.7884808,127.1284533
파리바게뜨,천안아산역,충남 아산시 배방읍 장재리 305 ,충청남도,아산시,배방읍,36.7946731,127.1045741
파리바게뜨,천안용곡,충남 천안시 동남구 풍세로 769-28 ,충청남도,천안시 동남구,용곡동,36.7807029,127.1386116
파리바게뜨,아산장재,충남 아산시 배방읍 장재로 46-40 ,충청남도,아산시,배방읍,36.7854968,127.1131497
